,WijkenEnBuurten,SoortRegio,AantalInwoners,Mannen,Vrouwen,k_0Tot15Jaar,k_15Tot25Jaar,k_25Tot45Jaar,k_45Tot65Jaar,k_65JaarOfOuder,Ongehuwd,Gehuwd,Gescheiden,Verweduwd,WestersTotaal,NietWestersTotaal,GeboorteRelatief,SterfteRelatief,HuishoudensTotaal,Eenpersoonshuishoudens,HuishoudensZonderKinderen,HuishoudensMetKinderen,GemiddeldeHuishoudensgrootte,Bevolkingsdichtheid,Woningvoorraad,GemiddeldeWoningwaarde,PercentageEengezinswoning,PercentageMeergezinswoning,PercentageBewoond,Koopwoningen,HuurwoningenTotaal,InBezitWoningcorporatie,InBezitOverigeVerhuurders,BouwjaarVoor2000,BouwjaarVanaf2000,GemiddeldElektriciteitsverbruikTotaal,Appartement,Appartement1,Tussenwoning,Tussenwoning1,Hoekwoning,Hoekwoning1,TweeOnderEenKapWoning,TweeOnderEenKapWoning1,VrijstaandeWoning,VrijstaandeWoning1,Huurwoning,Huurwoning1,GemiddeldAardgasverbruikTotaal,AantalInkomensontvangers,GemiddeldInkomenPerInkomensontvanger,GemiddeldInkomenPerInwoner,k_40PersonenMetLaagsteInkomen,k_20PersonenMetHoogsteInkomen,k_20HuishoudensMetHoogsteInkomen,HuishoudensMetEenLaagInkomen,HuishOnderOfRondSociaalMinimum,BedrijfsvestigingenTotaal,PersonenautoSTotaal,PersonenautoSJongerDan6Jaar,PersonenautoS6JaarEnOuder,PersonenautoSBrandstofBenzine,PersonenautoSOverigeBrandstof,PersonenautoSPerHuishouden,PersonenautoSNaarOppervlakte,Motorfietsen,MateVanStedelijkheid,Omgevingsadressendichtheid,attributes.TELJAAR,attributes.AANTAL,attributes.AANTAL_SUMMED,Zon_atlas
135,140504,Buurt     ,870,440,430,21.0,9.0,22.0,32.0,16.0,48.0,43.0,5.0,4.0,7.0,2.0,11.0,8.0,365,25.0,37.0,38.0,2.4,270.0,374,244.0,93.0,7.0,95.0,72.0,27.0,16.0,11.0,86.0,14.0,3700.0,2400.0,850.0,3200.0,1850.0,2850.0,1650.0,3550.0,1900.0,4250.0,2550.0,2800.0,2100.0,2100.0,600.0,34.0,23.7,33.0,25.0,26.0,32.0,3.9,75.0,475,155,320,365,110,1.3,147.0,70,5,91,2013,0.0,0.0,1.8947368421052633
136,140504,Buurt     ,875,440,435,20.0,9.0,21.0,33.0,16.0,47.0,44.0,5.0,4.0,6.0,2.0,4.0,2.0,365,25.0,35.0,40.0,2.4,272.0,374,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,3550.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,4000.0,1900.0,2800.0,1350.0,1550.0,700.0,32.3,24.1,35.1,24.0,27.0,7.2,6.7,75.0,470,155,315,350,120,1.3,146.0,65,5,91,2014,0.0,0.0,1.8947368421052633
137,140504,Buurt     ,135,85,50,15.0,25.0,45.0,45.0,0.0,90.0,35.0,5.0,0.0,15.0,5.0,0.0,14.0,75,40.0,20.0,15.0,1.8,2066.0,0,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,3550.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,4000.0,1900.0,2800.0,1350.0,1550.0,100.0,20.9,17.5,51.3,2.7,27.0,7.2,6.7,5.0,45,0,45,35,10,0.6,689.0,5,4,992,2015,0.0,0.0,1.8947368421052633
138,140504,Buurt     ,140,85,55,15.0,30.0,45.0,40.0,5.0,95.0,35.0,10.0,0.0,20.0,0.0,7.0,0.0,80,45.0,20.0,15.0,1.8,2140.0,0,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,3550.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,4000.0,1900.0,2800.0,1350.0,1550.0,100.0,20.9,17.5,51.3,2.7,27.0,7.2,6.7,5.0,50,0,50,40,10,0.6,763.0,5,4,997,2016,0.0,0.0,1.8947368421052633
139,140505,Buurt     ,30,15,10,15.0,30.0,45.0,40.0,5.0,95.0,35.0,10.0,0.0,20.0,0.0,0.0,0.0,15,47.0,20.0,33.0,2.1,10.0,12,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,6150.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,6150.0,3950.0,2800.0,1350.0,3950.0,100.0,20.9,17.5,51.3,2.7,27.0,7.2,6.7,10.0,15,5,10,10,5,0.6,763.0,0,5,69,2013,79.0,79.0,1.827586206896552
140,140505,Buurt     ,30,20,15,15.0,30.0,45.0,40.0,5.0,95.0,35.0,10.0,0.0,20.0,0.0,0.0,0.0,15,47.0,24.0,29.0,1.9,10.0,11,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5400.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5400.0,3200.0,2800.0,1350.0,3200.0,0.0,20.9,17.5,51.3,2.7,27.0,7.2,6.7,5.0,15,5,10,10,5,0.6,763.0,0,5,369,2014,0.0,79.0,1.827586206896552
141,140505,Buurt     ,15,10,5,0.0,10.0,0.0,5.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5.0,0.0,0.0,1.5,19.0,4,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5400.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5400.0,3200.0,2800.0,1350.0,3200.0,0.0,20.9,17.5,51.3,2.7,27.0,7.2,6.7,135.0,395,345,50,225,165,0.6,763.0,0,5,368,2015,0.0,79.0,1.827586206896552
142,140505,Buurt     ,20,15,5,0.0,10.0,5.0,5.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5.0,0.0,0.0,2.1,25.0,3,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5400.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5400.0,3200.0,2800.0,1350.0,3200.0,0.0,20.9,17.5,51.3,2.7,27.0,7.2,6.7,150.0,505,470,35,285,220,0.6,763.0,0,5,372,2016,0.0,79.0,1.827586206896552
143,140506,Buurt     ,25,10,10,5.0,0.0,5.0,5.0,0.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,5.0,2.8,23.0,11,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5400.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5400.0,3200.0,2800.0,1350.0,3200.0,0.0,20.9,17.5,51.3,2.7,27.0,7.2,6.7,405.0,415,350,65,155,260,0.6,763.0,5,5,227,2015,172.0,172.0,1.7037037037037035
144,140506,Buurt     ,25,10,10,5.0,0.0,5.0,5.0,0.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,5.0,2.8,23.0,11,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5400.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5400.0,3200.0,2800.0,1350.0,3200.0,0.0,20.9,17.5,51.3,2.7,27.0,7.2,6.7,420.0,435,360,70,150,285,0.6,763.0,10,5,233,2016,261.0,433.0,1.7037037037037035
145,140507,Buurt     ,50,30,20,10.0,10.0,15.0,10.0,5.0,30.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,20,5.0,5.0,10.0,2.4,54.0,7,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5400.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5400.0,3200.0,2800.0,1350.0,3200.0,0.0,20.9,17.5,51.3,2.7,27.0,7.2,6.7,170.0,100,60,35,35,60,0.6,763.0,0,5,216,2015,269.0,269.0,1.9
146,140507,Buurt     ,65,35,25,5.0,10.0,20.0,15.0,5.0,40.0,15.0,5.0,0.0,5.0,0.0,0.0,0.0,35,20.0,5.0,10.0,1.7,65.0,8,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5400.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5400.0,3200.0,2800.0,1350.0,3200.0,0.0,20.9,17.5,51.3,2.7,27.0,7.2,6.7,180.0,95,65,35,30,65,0.6,763.0,0,5,225,2016,0.0,269.0,1.9
147,140508,Buurt     ,55,40,15,0.0,0.0,15.0,35.0,0.0,30.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,45,35.0,5.0,0.0,1.3,44.0,12,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5400.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5400.0,3200.0,2800.0,1350.0,3200.0,100.0,20.9,17.5,51.3,2.7,27.0,7.2,6.7,160.0,160,100,60,95,65,0.6,763.0,15,4,696,2015,4.0,4.0,1.5172413793103448
148,140508,Buurt     ,50,40,10,0.0,0.0,10.0,35.0,0.0,25.0,10.0,10.0,0.0,10.0,0.0,0.0,20.0,40,30.0,5.0,0.0,1.3,39.0,10,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5400.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5400.0,3200.0,2800.0,1350.0,3200.0,100.0,20.9,17.5,51.3,2.7,27.0,7.2,6.7,160.0,175,105,70,100,75,0.6,763.0,10,4,732,2016,0.0,4.0,1.5172413793103448
149,140509,Buurt     ,140,85,55,13.0,20.0,35.0,31.0,1.0,63.0,28.0,7.0,2.0,14.0,1.0,0.0,0.0,80,55.0,23.0,23.0,1.8,2930.0,1,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5400.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5400.0,3200.0,2800.0,1350.0,3200.0,100.0,20.1,14.5,56.0,5.0,27.0,7.2,6.7,5.0,45,5,45,40,10,0.6,929.0,5,4,976,2013,0.0,0.0,
150,140509,Buurt     ,140,85,55,14.0,20.0,32.0,33.0,1.0,65.0,27.0,6.0,2.0,15.0,2.0,0.0,0.0,80,58.0,21.0,21.0,1.7,2868.0,0,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5400.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5400.0,3200.0,2800.0,1350.0,3200.0,100.0,20.8,17.0,47.7,2.8,27.0,7.2,6.7,5.0,50,5,45,40,10,0.6,990.0,5,4,994,2014,0.0,0.0,
151,140509,Buurt     ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7,2868.0,0,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5400.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5400.0,3200.0,2800.0,1350.0,3200.0,0.0,20.8,17.0,47.7,2.8,27.0,7.2,6.7,5.0,0,0,0,0,0,0.6,990.0,0,5,91,2015,0.0,0.0,
152,140509,Buurt     ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7,2868.0,0,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5400.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5400.0,3200.0,2800.0,1350.0,3200.0,0.0,20.8,17.0,47.7,2.8,27.0,7.2,6.7,5.0,0,0,0,0,0,0.6,990.0,0,5,98,2016,0.0,0.0,
153,140510,Buurt     ,30,15,15,5.0,0.0,5.0,10.0,5.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5.0,0.0,5.0,1.8,15.0,10,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5930.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5930.0,3390.0,2800.0,1350.0,3390.0,0.0,20.8,17.0,47.7,2.8,27.0,7.2,6.7,5.0,15,5,10,10,5,0.6,990.0,0,5,21,2015,0.0,0.0,1.4166666666666667
154,140510,Buurt     ,25,10,15,5.0,0.0,5.0,10.0,5.0,10.0,10.0,0.0,0.0,5.0,0.0,0.0,37.0,15,5.0,5.0,5.0,1.8,14.0,10,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5310.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5310.0,3350.0,2800.0,1350.0,3350.0,0.0,20.8,17.0,47.7,2.8,27.0,7.2,6.7,5.0,15,0,15,10,0,0.6,990.0,5,5,21,2016,0.0,0.0,1.4166666666666667
155,140511,Buurt     ,5,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,14.0,1,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5310.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5310.0,3350.0,2800.0,1350.0,3350.0,0.0,20.8,17.0,47.7,2.8,27.0,7.2,6.7,5.0,0,0,0,0,0,0.6,990.0,0,5,5,2015,0.0,0.0,0.0
156,140511,Buurt     ,5,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,14.0,1,233.0,93.0,7.0,96.0,75.0,25.0,20.0,5.0,86.0,14.0,5310.0,2650.0,850.0,3000.0,1300.0,2850.0,1250.0,3400.0,1350.0,5310.0,3350.0,2800.0,1350.0,3350.0,0.0,20.8,17.0,47.7,2.8,27.0,7.2,6.7,5.0,0,0,0,0,0,0.6,990.0,0,5,5,2016,0.0,0.0,0.0
157,140600,Buurt     ,2755,1385,1370,6.0,36.0,35.0,17.0,6.0,80.0,14.0,5.0,1.0,13.0,6.0,11.0,2.0,2025,74.0,19.0,7.0,1.3,11241.0,1356,175.0,22.0,78.0,93.0,39.0,57.0,27.0,30.0,90.0,10.0,2400.0,2150.0,1450.0,2650.0,1750.0,3000.0,2300.0,2550.0,2150.0,4400.0,3350.0,2000.0,1350.0,1600.0,2000.0,27.5,20.9,48.0,19.0,15.0,53.0,13.0,230.0,715,180,535,520,195,0.4,2914.0,80,1,3976,2013,46.0,46.0,1.3103448275862069
158,140600,Buurt     ,2765,1360,1405,6.0,36.0,35.0,17.0,7.0,80.0,13.0,5.0,1.0,13.0,6.0,8.0,5.0,2045,75.0,18.0,7.0,1.4,11278.0,1374,164.0,22.0,78.0,93.0,35.0,63.0,27.0,36.0,89.0,11.0,2200.0,2050.0,1100.0,2400.0,1300.0,2900.0,1750.0,2600.0,1850.0,5000.0,2850.0,1800.0,1000.0,1200.0,2400.0,24.0,22.0,55.1,16.8,9.2,18.5,13.4,240.0,700,185,515,520,180,0.3,2857.0,80,1,4039,2014,50.0,96.0,1.3103448275862069
159,140600,Buurt     ,385,305,80,30.0,20.0,175.0,135.0,20.0,260.0,70.0,50.0,0.0,30.0,70.0,5.0,2.0,70,20.0,25.0,25.0,2.3,647.0,66,364.0,97.0,3.0,91.0,85.0,15.0,2.0,14.0,33.0,67.0,3350.0,2050.0,1100.0,3180.0,1310.0,3830.0,1830.0,5190.0,1450.0,3800.0,1580.0,3220.0,1000.0,1510.0,100.0,49.7,41.4,28.6,47.1,9.2,18.5,13.4,55.0,100,35,65,60,40,1.4,165.0,10,1,3454,2015,0.0,96.0,1.3103448275862069
160,140600,Buurt     ,385,305,85,30.0,20.0,175.0,135.0,25.0,265.0,75.0,40.0,0.0,40.0,65.0,5.0,0.0,75,20.0,30.0,25.0,2.3,648.0,65,384.0,97.0,3.0,92.0,86.0,12.0,2.0,11.0,32.0,68.0,3610.0,2050.0,1100.0,3080.0,1350.0,4040.0,1910.0,4820.0,1500.0,3670.0,1710.0,3220.0,1000.0,1590.0,100.0,49.7,41.4,28.6,47.1,9.2,18.5,13.4,60.0,100,30,70,65,35,1.4,170.0,10,1,3479,2016,0.0,96.0,1.3103448275862069
161,140601,Buurt     ,3215,1510,1705,5.0,32.0,36.0,14.0,13.0,75.0,15.0,6.0,4.0,11.0,5.0,10.0,6.0,2360,73.0,21.0,6.0,1.3,7345.0,1684,158.0,2.0,98.0,96.0,45.0,55.0,31.0,24.0,89.0,11.0,2200.0,2150.0,1450.0,3080.0,1350.0,4040.0,1910.0,3100.0,2500.0,3670.0,1710.0,2000.0,1450.0,1450.0,2400.0,26.8,21.0,46.0,17.0,10.0,55.0,11.0,175.0,990,255,735,775,220,0.4,2261.0,90,1,3664,2013,188.0,188.0,1.0666666666666669
162,140601,Buurt     ,3305,1560,1740,5.0,33.0,36.0,14.0,13.0,75.0,15.0,5.0,4.0,11.0,6.0,11.0,5.0,2405,72.0,22.0,6.0,1.4,7546.0,1685,155.0,2.0,98.0,97.0,40.0,59.0,31.0,28.0,89.0,11.0,2050.0,2050.0,1050.0,3080.0,1350.0,4040.0,1910.0,3050.0,1800.0,3670.0,1710.0,1750.0,1000.0,1100.0,2900.0,23.3,21.7,52.0,14.9,7.1,12.0,9.5,180.0,985,270,715,770,210,0.4,2245.0,105,1,3716,2014,234.0,422.0,1.0666666666666669
163,140601,Buurt     ,2970,1400,1565,420.0,380.0,760.0,785.0,620.0,1655.0,850.0,260.0,200.0,295.0,185.0,12.0,20.0,1595,860.0,350.0,385.0,1.8,4095.0,1618,170.0,39.0,61.0,96.0,62.0,37.0,14.0,24.0,95.0,5.0,2540.0,2120.0,1060.0,3010.0,1750.0,3190.0,2050.0,3860.0,2520.0,3930.0,3070.0,2110.0,1470.0,1420.0,2300.0,34.7,28.5,30.1,28.7,19.8,5.3,4.3,150.0,1155,290,865,950,205,0.7,1594.0,65,2,1918,2015,178.0,600.0,1.0666666666666669
164,140601,Buurt     ,3075,1450,1625,440.0,360.0,780.0,780.0,710.0,1665.0,900.0,265.0,250.0,300.0,215.0,7.0,23.0,1580,830.0,360.0,385.0,1.8,4245.0,1699,177.0,37.0,63.0,95.0,59.0,40.0,13.0,27.0,90.0,10.0,2450.0,2110.0,1170.0,2920.0,1840.0,3000.0,2130.0,3640.0,2650.0,3930.0,3160.0,2100.0,1330.0,1490.0,2300.0,34.7,28.5,30.1,28.7,19.8,5.3,4.3,155.0,1165,310,855,970,195,0.7,1608.0,70,2,1980,2016,83.0,683.0,1.0666666666666669
165,140602,Buurt     ,2740,1320,1420,11.0,20.0,33.0,24.0,13.0,68.0,21.0,8.0,4.0,13.0,6.0,11.0,4.0,1790,66.0,20.0,14.0,1.5,6794.0,1437,180.0,21.0,79.0,95.0,58.0,41.0,19.0,22.0,93.0,7.0,2400.0,2100.0,1550.0,3400.0,2100.0,3400.0,2250.0,4400.0,2350.0,5100.0,2500.0,2100.0,1500.0,1700.0,2000.0,32.5,24.5,37.0,24.0,16.0,51.0,11.0,225.0,970,265,705,785,190,0.5,2403.0,75,1,2931,2013,100.0,100.0,1.0666666666666669
166,140602,Buurt     ,2780,1370,1410,11.0,21.0,32.0,23.0,13.0,69.0,20.0,8.0,3.0,13.0,6.0,12.0,5.0,1775,66.0,20.0,15.0,1.5,6886.0,1462,171.0,20.0,80.0,95.0,56.0,43.0,20.0,23.0,91.0,9.0,2350.0,2050.0,1200.0,3200.0,1550.0,3100.0,1700.0,4150.0,1750.0,4350.0,1900.0,1950.0,1100.0,1250.0,2200.0,30.6,26.2,39.4,24.3,14.4,11.6,8.9,225.0,960,265,695,770,190,0.5,2375.0,65,1,2966,2014,42.0,142.0,1.0666666666666669
167,140602,Buurt     ,685,340,345,100.0,80.0,80.0,275.0,145.0,295.0,335.0,25.0,30.0,60.0,25.0,2.0,10.0,285,65.0,110.0,110.0,2.4,2588.0,291,372.0,79.0,21.0,98.0,88.0,12.0,0.0,12.0,100.0,0.0,3610.0,2560.0,1200.0,3160.0,1530.0,3910.0,1740.0,4080.0,1800.0,4560.0,2440.0,2380.0,1040.0,1770.0,500.0,52.4,41.9,22.1,48.3,60.4,1.0,1.0,55.0,350,135,215,285,60,1.2,1315.0,20,3,1378,2015,180.0,322.0,1.0666666666666669
168,140602,Buurt     ,660,330,330,90.0,65.0,65.0,280.0,160.0,265.0,340.0,25.0,30.0,60.0,25.0,5.0,6.0,285,60.0,120.0,100.0,2.3,2504.0,291,384.0,79.0,21.0,98.0,87.0,13.0,0.0,13.0,100.0,0.0,3500.0,2470.0,1220.0,3120.0,1670.0,3820.0,1890.0,3870.0,1910.0,4430.0,2610.0,2390.0,1170.0,1880.0,500.0,52.4,41.9,22.1,48.3,60.4,1.0,1.0,55.0,355,145,210,290,65,1.2,1341.0,20,3,1401,2016,66.0,388.0,1.0666666666666669
169,140603,Buurt     ,880,460,420,13.0,18.0,17.0,29.0,23.0,50.0,42.0,2.0,5.0,11.0,7.0,5.0,5.0,480,52.0,29.0,19.0,1.8,2007.0,478,376.0,52.0,48.0,97.0,51.0,49.0,37.0,12.0,99.0,1.0,3750.0,2100.0,1220.0,3700.0,2450.0,3650.0,2900.0,5000.0,4400.0,5450.0,4250.0,2350.0,4100.0,2950.0,600.0,54.5,38.9,36.0,42.0,50.0,31.0,1.0,90.0,490,190,300,380,110,1.0,1115.0,15,3,1270,2013,123.0,123.0,1.2413793103448276
170,140603,Buurt     ,885,470,415,13.0,17.0,18.0,28.0,24.0,49.0,43.0,3.0,5.0,11.0,7.0,2.0,11.0,475,50.0,31.0,19.0,1.9,2012.0,480,363.0,52.0,48.0,97.0,57.0,43.0,37.0,6.0,99.0,1.0,3600.0,2050.0,1220.0,3600.0,2000.0,3400.0,2200.0,4900.0,3250.0,5250.0,3250.0,2250.0,2900.0,2250.0,700.0,49.0,39.8,39.3,37.6,40.5,11.7,8.7,95.0,500,185,315,370,130,1.1,1143.0,15,3,1288,2014,194.0,317.0,1.2413793103448276
171,140603,Buurt     ,905,445,460,130.0,70.0,100.0,265.0,335.0,315.0,475.0,50.0,60.0,110.0,25.0,4.0,9.0,420,135.0,175.0,105.0,2.2,1391.0,436,481.0,71.0,29.0,94.0,91.0,9.0,0.0,9.0,98.0,2.0,4160.0,2450.0,1240.0,3860.0,2470.0,4020.0,2380.0,4910.0,3460.0,4940.0,3720.0,3490.0,3550.0,2900.0,700.0,58.9,47.1,27.4,46.3,52.3,1.2,1.0,110.0,600,205,400,450,155,1.4,925.0,10,2,2031,2015,113.0,430.0,1.2413793103448276
172,140603,Buurt     ,935,465,470,140.0,80.0,100.0,265.0,345.0,340.0,480.0,50.0,65.0,120.0,25.0,4.0,7.0,430,145.0,175.0,105.0,2.2,1440.0,437,503.0,71.0,29.0,96.0,91.0,9.0,0.0,9.0,98.0,2.0,4060.0,2430.0,1210.0,3920.0,2360.0,4070.0,2590.0,4770.0,3600.0,4780.0,3830.0,3590.0,3280.0,2970.0,700.0,58.9,47.1,27.4,46.3,52.3,1.2,1.0,115.0,615,200,415,445,165,1.4,944.0,15,2,2049,2016,158.0,588.0,1.2413793103448276
173,140604,Buurt     ,3635,1840,1790,9.0,23.0,38.0,21.0,10.0,72.0,18.0,8.0,2.0,14.0,9.0,9.0,4.0,2305,70.0,18.0,12.0,1.5,6059.0,1755,183.0,18.0,82.0,94.0,57.0,32.0,13.0,18.0,96.0,4.0,2150.0,2100.0,1600.0,3450.0,2500.0,3350.0,2700.0,3800.0,2350.0,3650.0,3050.0,2100.0,1550.0,2200.0,2400.0,31.3,21.6,40.0,22.0,15.0,54.0,12.0,225.0,1095,260,835,850,245,0.5,1826.0,90,1,2595,2013,65.0,65.0,1.8965517241379308
174,140604,Buurt     ,3745,1940,1805,9.0,24.0,37.0,21.0,10.0,73.0,17.0,8.0,2.0,15.0,10.0,8.0,5.0,2410,71.0,18.0,12.0,1.4,6247.0,1755,179.0,18.0,82.0,94.0,56.0,43.0,13.0,30.0,96.0,4.0,2300.0,2050.0,1200.0,3350.0,1900.0,3450.0,2100.0,3250.0,1950.0,3300.0,2200.0,1950.0,1050.0,1350.0,2700.0,28.8,25.1,44.0,20.8,12.2,16.3,12.4,250.0,1165,260,905,915,250,0.5,1941.0,95,1,2621,2014,131.0,196.0,1.8965517241379308
175,140604,Buurt     ,6115,3000,3115,595.0,1355.0,2145.0,1300.0,720.0,4345.0,1110.0,475.0,185.0,830.0,455.0,12.0,3.0,4055,2785.0,740.0,530.0,1.5,10425.0,3152,164.0,18.0,82.0,95.0,55.0,44.0,16.0,28.0,95.0,5.0,2190.0,2000.0,1260.0,3120.0,1830.0,3150.0,2010.0,3490.0,2380.0,2820.0,2260.0,1990.0,1240.0,1440.0,4900.0,30.4,26.4,41.0,22.7,12.5,12.4,9.8,480.0,2000,490,1510,1610,390,0.5,3408.0,145,1,3072,2015,76.0,272.0,1.8965517241379308
176,140604,Buurt     ,6050,2990,3060,590.0,1300.0,2110.0,1305.0,740.0,4295.0,1100.0,480.0,175.0,805.0,410.0,14.0,5.0,3965,2700.0,730.0,535.0,1.5,10316.0,3163,170.0,17.0,83.0,95.0,54.0,45.0,16.0,28.0,95.0,5.0,2120.0,1960.0,1350.0,3100.0,1920.0,3200.0,2160.0,3650.0,2710.0,3020.0,2540.0,1960.0,1310.0,1530.0,4900.0,30.4,26.4,41.0,22.7,12.5,12.4,9.8,465.0,2035,505,1530,1615,420,0.5,3467.0,135,1,3102,2016,24.0,296.0,1.8965517241379308
177,140605,Buurt     ,3265,1520,1745,16.0,11.0,21.0,31.0,22.0,49.0,35.0,9.0,7.0,10.0,5.0,8.0,15.0,1605,45.0,25.0,30.0,2.0,3581.0,1661,223.0,50.0,50.0,93.0,68.0,31.0,2.0,30.0,97.0,3.0,2850.0,2200.0,1450.0,3250.0,2200.0,3450.0,2550.0,4100.0,2650.0,4350.0,3550.0,2500.0,2300.0,1950.0,2300.0,40.5,29.4,22.0,35.0,29.0,31.0,9.8,140.0,1370,410,960,1155,215,0.9,1502.0,75,2,1646,2013,9.0,9.0,2.0
178,140605,Buurt     ,3395,1580,1810,15.0,11.0,22.0,30.0,21.0,51.0,34.0,8.0,7.0,10.0,5.0,6.0,14.0,1660,45.0,26.0,29.0,2.0,3723.0,1691,212.0,49.0,51.0,96.0,71.0,28.0,3.0,25.0,95.0,5.0,2750.0,2250.0,1050.0,3150.0,1600.0,3350.0,1900.0,4000.0,2000.0,4100.0,2650.0,2500.0,1500.0,1400.0,2600.0,38.1,30.1,25.4,34.0,28.3,4.5,3.4,155.0,1380,400,980,1150,230,0.8,1513.0,80,2,1678,2014,216.0,225.0,2.0
179,140605,Buurt     ,4700,2320,2380,655.0,675.0,1735.0,885.0,745.0,3085.0,940.0,415.0,255.0,645.0,785.0,13.0,10.0,2855,1720.0,575.0,560.0,1.6,7984.0,2812,114.0,15.0,85.0,93.0,27.0,73.0,50.0,23.0,89.0,11.0,2020.0,1900.0,1000.0,2710.0,1350.0,2550.0,1490.0,4000.0,1240.0,4100.0,2650.0,1950.0,1060.0,1060.0,3900.0,24.4,20.4,46.6,11.4,4.7,17.8,15.1,180.0,1435,305,1125,1230,205,0.5,2434.0,110,1,3404,2015,444.0,669.0,2.0
